fight_id,event_name,event_date,location,venue,fighter1,fighter2,winner,method,round,time,weight_class,title_fight,gender,num_rounds,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_dob,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_dob,fighter1_sig_strikes_pm,fighter1_sig_strikes_acc,fighter1_sig_strikes_abs_pm,fighter1_sig_strikes_def,fighter1_takedown_avg,fighter1_takedown_acc,fighter1_takedown_def,fighter1_sub_avg,fighter2_sig_strikes_pm,fighter2_sig_strikes_acc,fighter2_sig_strikes_abs_pm,fighter2_sig_strikes_def,fighter2_takedown_avg,fighter2_takedown_acc,fighter2_takedown_def,fighter2_sub_avg,fighter1_wins,fighter1_losses,fighter1_draws,fighter1_win_streak,fighter1_lose_streak,fighter1_ko_wins,fighter1_sub_wins,fighter1_dec_wins,fighter2_wins,fighter2_losses,fighter2_draws,fighter2_win_streak,fighter2_lose_streak,fighter2_ko_wins,fighter2_sub_wins,fighter2_dec_wins,fighter1_odds,fighter2_odds,favorite,underdog,betting_outcome,fighter1_rank,fighter2_rank,data_source,ppv_buys,attendance,bonus_type
05b40660aaa4,,2022-09-17,"Las Vegas, Nevada, USA",,Anthony Hernandez,Marc-Andre Barriault,Anthony Hernandez,SUB,3.0,1:53,Middleweight,False,MALE,3,182.88,185.0,190.5,Orthodox,28,,185.42,185.0,187.96,Orthodox,32,,4.3,0.59,,,6.62,0.49,,3.0,6.12,0.47,,,0.21,0.25,,0.1,3,2,0,2,0,0,2,1,3,4,0,1,0,1,1,1,-215.0,185.0,,,,,,ufc_master,,,
faaceecacfe3,,2022-09-17,"Las Vegas, Nevada, USA",,Trevin Giles,Louis Cosce,Trevin Giles,DEC,3.0,5:00,Welterweight,False,MALE,3,182.88,170.0,187.96,Orthodox,30,,175.26,170.0,180.34,Orthodox,27,,3.27,0.55,,,1.19,0.5,,0.3,4.31,0.45,,,1.04,0.2,,0.5,5,4,0,0,2,3,0,2,1,1,0,0,1,1,0,0,-205.0,175.0,,,,,,ufc_master,,,
d88ea74f926b,,2022-09-17,"Las Vegas, Nevada, USA",,Denise Gomes,Loma Lookboonmee,Loma Lookboonmee,DEC,3.0,5:00,Women's Strawweight,False,FEMALE,3,157.48,115.0,160.02,Orthodox,22,,154.94,115.0,154.94,Orthodox,26,,4.48,0.49,,,0.88,0.3,,0.9,4.1,0.57,,,1.9,0.5,,0.1,1,0,0,1,0,0,0,1,3,2,0,0,1,0,0,3,170.0,-200.0,,,,,,ufc_master,,,
2e8ab7dc9a9e,,2022-09-17,"Las Vegas, Nevada, USA",,Trey Ogden,Daniel Zellhuber,Trey Ogden,DEC,3.0,5:00,Lightweight,False,MALE,3,180.34,155.0,182.88,Orthodox,32,,185.42,155.0,195.58,Switch,23,,3.07,0.48,,,2.04,0.3,,0.8,5.86,0.41,,,0.22,0.33,,0.2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,330.0,-410.0,,,,,,ufc_master,,,
c82d376ff8e5,,2022-09-17,"Las Vegas, Nevada, USA",,Mariya Agapova,Gillian Robertson,Gillian Robertson,SUB,2.0,2:19,Women's Flyweight,False,FEMALE,3,167.64,125.0,172.72,Southpaw,25,,165.1,115.0,160.02,Orthodox,27,,4.43,0.54,,,0.55,0.66,,0.8,2.83,0.48,,,2.48,0.42,,1.1,2,3,0,0,1,0,2,0,7,5,0,0,1,1,5,1,135.0,-155.0,,,,,,ufc_master,,,
134f59c9737b,,2022-09-17,"Las Vegas, Nevada, USA",,Tony Gravely,Javid Basharat,Javid Basharat,DEC,3.0,5:00,Bantamweight,False,MALE,3,165.1,135.0,175.26,Orthodox,30,,175.26,135.0,175.26,Orthodox,27,,3.82,0.48,,,5.4,0.41,,0.3,5.42,0.53,,,1.7,0.4,,0.2,5,2,0,2,0,3,0,2,2,0,0,2,0,0,1,1,140.0,-165.0,,,,,,ufc_master,,,
670651777373,,2022-09-17,"Las Vegas, Nevada, USA",,Nikolas Motta,Cameron VanCamp,Nikolas Motta,KO/TKO,1.0,3:49,Lightweight,False,MALE,3,175.26,155.0,177.8,Orthodox,29,,187.96,155.0,187.96,Switch,29,,3.08,0.33,,,0.0,0.0,,0.0,5.31,0.47,,,0.0,0.0,,0.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-150.0,130.0,,,,,,ufc_master,,,
4c5b399a1279,,2022-09-17,"Las Vegas, Nevada, USA",,Damon Jackson,Pat Sabatini,Damon Jackson,KO/TKO,1.0,1:09,Featherweight,False,MALE,3,180.34,145.0,180.34,Switch,34,,172.72,145.0,177.8,Orthodox,31,,2.9,0.42,,,2.34,0.34,,1.2,2.02,0.59,,,3.73,0.42,,1.9,4,2,1,3,0,0,2,2,4,0,0,4,0,0,1,3,185.0,-215.0,,,,,,ufc_master,,,
4dd7b8890a97,,2022-10-01,"Las Vegas, Nevada, USA",,Mike Davis,Viacheslav Borshchev,Mike Davis,DEC,3.0,5:00,Lightweight,False,MALE,3,182.88,155.0,182.88,Orthodox,29,,180.34,155.0,175.26,Orthodox,30,,5.35,0.52,,,2.77,0.53,,0.4,5.4,0.53,,,0.0,0.0,,0.0,2,2,0,2,0,1,0,1,2,1,0,0,1,2,0,0,-190.0,160.0,,,,,,ufc_master,,,
195bea3902d8,,2022-10-01,"Las Vegas, Nevada, USA",,Mackenzie Dern,Yan Xiaonan,Yan Xiaonan,DEC,5.0,5:00,Women's Strawweight,False,FEMALE,5,162.56,115.0,160.02,Orthodox,29,,165.1,115.0,160.02,Orthodox,33,,3.43,0.39,,,0.88,0.16,,1.2,4.97,0.44,,,1.0,0.73,,0.0,7,2,0,1,0,0,4,3,6,2,0,0,2,0,0,6,-260.0,220.0,,,,,,ufc_master,,,
5e8171c9e2de,,2022-10-01,"Las Vegas, Nevada, USA",,Raoni Barcelos,Trevin Jones,Raoni Barcelos,DEC,3.0,5:00,Bantamweight,False,MALE,3,170.18,135.0,170.18,Orthodox,35,,170.18,135.0,177.8,Southpaw,32,,5.22,0.51,,,1.86,0.32,,0.6,2.13,0.37,,,0.62,0.15,,0.2,5,2,0,0,2,2,1,2,1,2,0,0,2,1,0,0,-260.0,220.0,,,,,,ufc_master,,,
777711e3c852,,2022-10-01,"Las Vegas, Nevada, USA",,John Castaneda,Daniel Santos,Daniel Santos,KO/TKO,2.0,4:28,Catch Weight,False,MALE,3,167.64,135.0,180.34,Switch,30,,170.18,135.0,170.18,Orthodox,27,,4.67,0.5,,,1.79,0.35,,0.1,4.26,0.37,,,1.9,0.5,,0.0,3,1,0,2,0,1,1,1,0,1,0,0,1,0,0,0,-180.0,155.0,,,,,,ufc_master,,,
52bfa248bad2,,2022-10-01,"Las Vegas, Nevada, USA",,Randy Brown,Francisco Trinaldo,Randy Brown,DEC,3.0,5:00,Welterweight,False,MALE,3,190.5,170.0,198.12,Orthodox,32,,175.26,170.0,177.8,Southpaw,44,,4.38,0.47,,,0.72,0.39,,0.6,3.13,0.45,,,0.98,0.42,,0.5,9,4,0,3,0,2,3,4,18,7,0,2,0,5,2,11,-325.0,270.0,,,,,,ufc_master,,,
69383cae6cf2,,2022-10-01,"Las Vegas, Nevada, USA",,Joaquim Silva,Jesse Ronson,Joaquim Silva,KO/TKO,2.0,3:08,Lightweight,False,MALE,3,172.72,155.0,175.26,Southpaw,33,,177.8,155.0,177.8,Southpaw,36,,3.66,0.43,,,0.39,0.5,,0.8,3.54,0.47,,,0.46,0.28,,0.5,4,3,0,0,2,2,0,2,0,4,0,0,4,0,0,0,-140.0,120.0,,,,,,ufc_master,,,
97eb72c281b1,,2022-10-01,"Las Vegas, Nevada, USA",,Ilir Latifi,Aleksei Oleinik,Ilir Latifi,DEC,3.0,5:00,Heavyweight,False,MALE,3,177.8,230.0,185.42,Orthodox,40,,187.96,240.0,203.2,Orthodox,45,,2.05,0.45,,,2.11,0.35,,0.3,3.29,0.48,,,1.82,0.46,,1.9,8,6,0,1,0,3,2,3,9,7,0,1,0,1,7,1,-195.0,165.0,,,,,,ufc_master,,,
f039435e22f2,,2022-10-01,"Las Vegas, Nevada, USA",,Guido Cannetti,Randy Costa,Guido Cannetti,SUB,1.0,1:04,Bantamweight,False,MALE,3,167.64,135.0,172.72,Southpaw,42,,175.26,135.0,185.42,Switch,28,,3.44,0.55,,,2.27,0.55,,0.4,6.53,0.46,,,0.0,0.0,,0.0,3,5,0,1,0,1,0,2,2,3,0,0,2,2,0,0,235.0,-280.0,,,,,,ufc_master,,,
75e4c7f1fad3,,2022-10-01,"Las Vegas, Nevada, USA",,Sodiq Yusuff,Don Shainis,Sodiq Yusuff,SUB,1.0,0:30,Featherweight,False,MALE,3,175.26,145.0,180.34,Orthodox,29,,167.64,145.0,170.18,Orthodox,32,,5.66,0.49,,,0.28,0.2,,0.4,3.42,0.5,,,0.97,0.25,,1.9,6,1,0,1,0,2,0,4,0,0,0,0,0,0,0,0,-1050.0,700.0,,,,,,ufc_master,,,
638d18edc5b3,,2022-10-01,"Las Vegas, Nevada, USA",,Krzysztof Jotko,Brendan Allen,Brendan Allen,SUB,1.0,4:17,Middleweight,False,MALE,3,185.42,185.0,195.58,Southpaw,33,,187.96,185.0,190.5,Orthodox,26,,2.98,0.42,,,1.33,0.39,,0.1,3.98,0.53,,,1.74,0.47,,1.4,11,5,0,2,0,1,0,10,8,2,0,2,0,1,4,3,-125.0,105.0,,,,,,ufc_master,,,
60f2f9ddec73,,2022-10-01,"Las Vegas, Nevada, USA",,Julija Stoliarenko,Chelsea Chandler,Chelsea Chandler,KO/TKO,1.0,4:15,Catch Weight,False,MALE,3,170.18,125.0,167.64,Orthodox,29,,172.72,135.0,172.72,Southpaw,31,,2.49,0.39,,,0.93,0.27,,1.7,3.53,0.45,,,0.91,0.6,,0.0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-125.0,105.0,,,,,,ufc_master,,,
b57530238b63,,2022-10-15,"Las Vegas, Nevada, USA",,Alexa Grasso,Viviane Araujo,Alexa Grasso,DEC,5.0,5:00,Women's Flyweight,False,FEMALE,5,165.1,125.0,167.64,Orthodox,29,,162.56,125.0,172.72,Orthodox,35,,4.67,0.43,,,0.41,0.45,,0.6,4.11,0.47,,,1.76,0.4,,0.6,6,3,0,3,0,0,1,5,5,2,0,1,0,1,0,4,-210.0,180.0,,,,,,ufc_master,,,
678884d12b62,,2022-10-15,"Las Vegas, Nevada, USA",,Jordan Wright,Dusko Todorovic,Dusko Todorovic,KO/TKO,2.0,3:12,Middleweight,False,MALE,3,187.96,205.0,195.58,Orthodox,31,,185.42,185.0,187.96,Orthodox,28,,4.1,0.56,,,2.09,0.45,,0.4,5.54,0.57,,,0.96,0.12,,0.0,2,3,0,0,2,2,0,0,3,3,0,0,1,2,0,1,190.0,-225.0,,,,,,ufc_master,,,
fe2b0607872f,,2022-10-15,"Las Vegas, Nevada, USA",,Raphael Assuncao,Victor Henry,Raphael Assuncao,DEC,3.0,5:00,Bantamweight,False,MALE,3,165.1,135.0,167.64,Orthodox,40,,170.18,135.0,172.72,Switch,35,,3.22,0.42,,,1.65,0.39,,0.2,8.34,0.54,,,0.0,0.0,,0.5,14,8,0,0,4,2,1,11,1,0,0,1,0,0,0,1,350.0,-435.0,,,,,,ufc_master,,,
a59bd96c3e21,,2022-10-15,"Las Vegas, Nevada, USA",,Misha Cirkunov,Alonzo Menifield,Alonzo Menifield,KO/TKO,1.0,1:28,Light Heavyweight,False,MALE,3,190.5,205.0,195.58,Orthodox,35,,182.88,205.0,193.04,Orthodox,34,,3.86,0.51,,,4.15,0.39,,1.7,3.77,0.54,,,0.63,0.33,,0.2,6,6,0,0,3,1,5,0,7,3,0,1,0,5,1,1,160.0,-190.0,,,,,,ufc_master,,,
79ba473f404f,,2022-10-15,"Las Vegas, Nevada, USA",,Cub Swanson,Jonathan Martinez,Jonathan Martinez,KO/TKO,2.0,4:19,Bantamweight,False,MALE,3,172.72,145.0,177.8,Orthodox,38,,172.72,135.0,177.8,Southpaw,28,,4.67,0.5,,,1.04,0.5,,0.4,4.54,0.49,,,0.41,0.35,,0.1,18,11,0,1,0,6,2,10,7,3,0,3,0,2,0,5,190.0,-225.0,,,,,,ufc_master,,,
a520207bcbf1,,2022-10-15,"Las Vegas, Nevada, USA",,Nick Maximov,Jacob Malkoun,Jacob Malkoun,DEC,3.0,5:00,Middleweight,False,MALE,3,182.88,185.0,193.04,Southpaw,24,,175.26,185.0,185.42,Orthodox,27,,1.93,0.45,,,4.16,0.45,,0.2,3.86,0.56,,,6.62,0.42,,0.4,3,1,0,0,1,0,0,3,2,2,0,0,1,0,0,2,-140.0,120.0,,,,,,ufc_master,,,
c8d57d0d6a5f,,2022-10-15,"Las Vegas, Nevada, USA",,Joanderson Brito,Lucas Alexander,Joanderson Brito,SUB,1.0,2:02,Featherweight,False,MALE,3,172.72,145.0,182.88,Orthodox,27,,180.34,145.0,185.42,Orthodox,27,,3.35,0.51,,,3.11,0.76,,0.6,5.23,0.55,,,0.0,0.0,,0.0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-380.0,310.0,,,,,,ufc_master,,,
04ba0fb9372a,,2022-10-15,"Las Vegas, Nevada, USA",,Piera Rodriguez,Sam Hughes,Piera Rodriguez,DEC,3.0,5:00,Women's Strawweight,False,FEMALE,3,160.02,115.0,160.02,Orthodox,29,,165.1,115.0,162.56,Orthodox,30,,3.64,0.47,,,3.11,0.41,,0.0,4.33,0.46,,,0.85,0.3,,0.0,2,0,0,2,0,0,0,2,2,3,0,2,0,1,0,1,-180.0,155.0,,,,,,ufc_master,,,
b63802253d34,,2022-10-15,"Las Vegas, Nevada, USA",,Tatsuro Taira,CJ Vergara,Tatsuro Taira,SUB,2.0,4:19,Flyweight,False,MALE,3,170.18,125.0,177.8,Orthodox,22,,167.64,125.0,172.72,Orthodox,31,,3.56,0.65,,,2.35,0.47,,2.1,5.24,0.57,,,0.0,0.0,,0.2,1,0,0,1,0,0,0,1,2,1,0,1,0,1,0,1,-275.0,230.0,,,,,,ufc_master,,,
a94729e7b69d,,2022-10-15,"Las Vegas, Nevada, USA",,Mike Jackson,Pete Rodriguez,Pete Rodriguez,KO/TKO,1.0,1:33,Welterweight,False,MALE,3,187.96,170.0,187.96,Orthodox,37,,175.26,170.0,180.34,Switch,25,,4.49,0.57,,,0.71,0.33,,0.0,9.28,0.43,,,0.0,0.0,,0.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,500.0,-675.0,,,,,,ufc_master,,,
966530438e31,,2022-10-15,"Las Vegas, Nevada, USA",,Mana Martinez,Brandon Davis,Mana Martinez,DEC,3.0,5:00,Bantamweight,False,MALE,3,177.8,135.0,177.8,Orthodox,26,,177.8,135.0,182.88,Orthodox,32,,4.33,0.48,,,0.72,0.42,,0.5,4.68,0.35,,,0.74,0.42,,0.1,1,2,0,0,1,0,0,1,3,6,0,0,3,0,1,2,-145.0,125.0,,,,,,ufc_master,,,
f67c12e931f3,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Aljamain Sterling,TJ Dillashaw,Aljamain Sterling,KO/TKO,2.0,3:44,Bantamweight,True,MALE,5,170.18,145.0,180.34,Orthodox,33,,167.64,135.0,170.18,Orthodox,36,,4.61,0.52,,,2.31,0.27,,0.7,5.09,0.41,,,1.56,0.3,,0.8,13,3,0,7,0,1,4,7,13,4,0,1,0,7,1,5,-180.0,155.0,,,,,,ufc_master,,,
58baa50912d5,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Petr Yan,Sean O'Malley,Sean O'Malley,DEC,3.0,5:00,Bantamweight,False,MALE,3,170.18,135.0,170.18,Switch,29,,180.34,135.0,182.88,Switch,27,,5.14,0.53,,,1.73,0.51,,0.1,7.63,0.61,,,0.35,0.42,,0.3,8,2,0,0,1,4,0,4,8,1,0,3,0,6,0,2,-285.0,240.0,,,,,,ufc_master,,,
2b328c14bb1f,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Beneil Dariush,Mateusz Gamrot,Beneil Dariush,DEC,3.0,5:00,Lightweight,False,MALE,3,177.8,155.0,182.88,Southpaw,33,,177.8,155.0,177.8,Southpaw,31,,3.78,0.48,,,1.9,0.34,,0.9,3.23,0.5,,,5.25,0.35,,0.1,15,4,1,7,0,3,5,7,4,1,0,4,0,2,1,1,210.0,-250.0,,,,,,ufc_master,,,
acfdb128b110,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Katlyn Chookagian,Manon Fiorot,Manon Fiorot,DEC,3.0,5:00,Women's Flyweight,False,FEMALE,3,175.26,125.0,172.72,Orthodox,33,,170.18,125.0,165.1,Orthodox,32,,4.58,0.34,,,0.31,0.15,,0.3,6.26,0.41,,,1.17,0.42,,0.0,11,4,0,4,0,0,0,11,4,0,0,4,0,2,0,2,190.0,-225.0,,,,,,ufc_master,,,
07ebeb29f280,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Belal Muhammad,Sean Brady,Belal Muhammad,KO/TKO,2.0,4:47,Welterweight,False,MALE,3,180.34,170.0,182.88,Orthodox,34,,177.8,170.0,182.88,Orthodox,29,,4.39,0.43,,,2.28,0.39,,0.2,3.77,0.53,,,3.29,0.57,,1.2,12,3,0,7,0,1,1,10,5,0,0,5,0,0,2,3,115.0,-135.0,,,,,,ufc_master,,,
08d8fbdef5f6,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Abubakar Nurmagomedov,DEC,3.0,5:00,Welterweight,False,MALE,3,180.34,170.0,182.88,Orthodox,32,,185.42,170.0,180.34,Switch,29,,2.78,0.53,,,1.25,0.22,,0.0,1.8,0.39,,,1.35,0.3,,0.5,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,-140.0,120.0,,,,,,ufc_master,,,
fa0037e43cd4,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Volkan Oezdemir,Nikita Krylov,Nikita Krylov,DEC,3.0,5:00,Light Heavyweight,False,MALE,3,187.96,205.0,190.5,Orthodox,33,,190.5,205.0,195.58,Orthodox,30,,4.79,0.48,,,0.56,0.33,,0.1,4.38,0.55,,,2.29,0.38,,1.4,6,5,0,1,0,3,0,3,9,7,0,1,0,4,4,1,160.0,-190.0,,,,,,ufc_master,,,
93f212b741a7,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Armen Petrosyan,AJ Dobson,Armen Petrosyan,DEC,3.0,5:00,Middleweight,False,MALE,3,190.5,185.0,180.34,Orthodox,31,,185.42,185.0,193.04,Orthodox,30,,5.69,0.52,,,0.22,0.33,,0.0,4.29,0.46,,,1.67,0.75,,0.3,2,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,-215.0,185.0,,,,,,ufc_master,,,
86c5c8d5e070,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Muhammad Mokaev,Malcolm Gordon,Muhammad Mokaev,SUB,3.0,4:26,Flyweight,False,MALE,3,170.18,125.0,177.8,Orthodox,22,,170.18,125.0,180.34,Switch,32,,1.61,0.45,,,5.29,0.41,,0.8,2.5,0.45,,,1.72,0.35,,1.0,2,0,0,2,0,0,1,1,2,2,0,2,0,1,0,1,-1150.0,750.0,,,,,,ufc_master,,,
6c22715e5c4e,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Charles Oliveira,Islam Makhachev,Islam Makhachev,SUB,2.0,3:16,Lightweight,True,MALE,5,177.8,155.0,187.96,Orthodox,33,,177.8,155.0,177.8,Southpaw,30,,3.39,0.53,,,2.17,0.4,,2.8,2.65,0.59,,,3.19,0.53,,1.1,21,8,0,11,0,3,16,2,11,1,0,10,0,2,5,4,175.0,-205.0,,,,,,ufc_master,,,
ff3004a02b60,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Makhmud Muradov,Caio Borralho,Caio Borralho,DEC,3.0,5:00,Middleweight,False,MALE,3,187.96,185.0,190.5,Orthodox,32,,185.42,185.0,190.5,Southpaw,29,,4.21,0.43,,,3.03,0.66,,0.2,3.61,0.6,,,1.56,0.6,,0.5,3,1,0,0,1,2,0,1,4,0,0,4,0,1,0,3,180.0,-210.0,,,,,,ufc_master,,,
e6aa88e26e1f,,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Karol Rosa,Lina Lansberg,Karol Rosa,DEC,3.0,5:00,Women's Bantamweight,False,FEMALE,3,165.1,135.0,170.18,Orthodox,27,,170.18,135.0,165.1,Orthodox,40,,6.49,0.56,,,1.2,0.46,,0.0,2.69,0.55,,,0.52,0.27,,0.1,4,1,0,0,1,0,0,4,4,5,0,0,2,0,0,4,-425.0,340.0,,,,,,ufc_master,,,
59662292f8a0,,2022-10-29,"Las Vegas, Nevada, USA",,Josh Fremd,Tresean Gore,Tresean Gore,SUB,2.0,0:49,Middleweight,False,MALE,3,193.04,185.0,193.04,Orthodox,28,,182.88,185.0,190.5,Switch,28,,2.52,0.44,,,0.66,0.25,,1.1,3.04,0.53,,,3.04,0.71,,1.2,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,-155.0,135.0,,,,,,ufc_master,,,
26fa80cdcc46,,2022-10-29,"Las Vegas, Nevada, USA",,Calvin Kattar,Arnold Allen,Arnold Allen,KO/TKO,2.0,0:08,Featherweight,False,MALE,5,180.34,145.0,182.88,Orthodox,34,,172.72,145.0,177.8,Southpaw,28,,4.76,0.39,,,0.39,0.29,,0.1,3.45,0.41,,,0.93,0.47,,0.3,7,4,0,0,1,4,0,3,9,0,0,9,0,1,2,6,105.0,-125.0,,,,,,ufc_master,,,
4cfe3d7b312d,,2022-10-29,"Las Vegas, Nevada, USA",,Tim Means,Max Griffin,Max Griffin,DEC,3.0,5:00,Welterweight,False,MALE,3,187.96,170.0,190.5,Orthodox,38,,180.34,170.0,193.04,Orthodox,36,,5.08,0.49,,,1.16,0.4,,0.2,3.92,0.49,,,1.45,0.41,,0.3,14,10,0,0,1,5,2,7,6,7,0,0,1,3,0,3,160.0,-190.0,,,,,,ufc_master,,,
aa3794302c4e,,2022-10-29,"Las Vegas, Nevada, USA",,Dustin Jacoby,Khalil Rountree Jr.,Khalil Rountree Jr.,DEC,3.0,5:00,Light Heavyweight,False,MALE,3,190.5,205.0,193.04,Orthodox,34,,185.42,205.0,193.04,Southpaw,32,,5.5,0.47,,,0.36,0.25,,0.0,3.84,0.39,,,0.0,0.0,,0.1,7,2,1,7,0,3,0,4,6,5,0,2,0,5,0,1,-175.0,150.0,,,,,,ufc_master,,,
0ee75f125c5a,,2022-10-29,"Las Vegas, Nevada, USA",,Waldo Cortes-Acosta,Jared Vanderaa,Waldo Cortes-Acosta,DEC,3.0,5:00,Heavyweight,False,MALE,3,193.04,260.0,198.12,Orthodox,31,,193.04,265.0,203.2,Orthodox,30,,5.64,0.48,,,0.55,0.6,,0.2,4.96,0.44,,,0.18,0.5,,0.0,1,0,0,1,0,1,0,0,2,5,0,0,4,1,0,1,-210.0,180.0,,,,,,ufc_master,,,
bcd9979ae645,,2022-10-29,"Las Vegas, Nevada, USA",,Andrei Arlovski,Marcos Rogerio de Lima,Marcos Rogerio de Lima,SUB,1.0,1:50,Heavyweight,False,MALE,3,190.5,240.0,195.58,Orthodox,43,,185.42,253.0,190.5,Orthodox,37,,3.82,0.45,,,0.37,0.35,,0.2,3.7,0.57,,,1.4,0.45,,0.5,25,18,0,4,0,11,2,12,8,7,0,0,1,5,1,2,200.0,-240.0,,,,,,ufc_master,,,
8ccf75460349,,2022-10-29,"Las Vegas, Nevada, USA",,Christian Rodriguez,Joshua Weems,Christian Rodriguez,SUB,1.0,4:07,Bantamweight,False,MALE,3,170.18,145.0,180.34,Orthodox,24,,172.72,135.0,175.26,Orthodox,28,,3.65,0.47,,,1.07,0.54,,1.1,5.25,0.64,,,4.77,0.4,,0.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-425.0,340.0,,,,,,ufc_master,,,
8ee1ddc98853,,2022-10-29,"Las Vegas, Nevada, USA",,Cody Durden,Carlos Mota,Cody Durden,DEC,3.0,5:00,Flyweight,False,MALE,3,170.18,125.0,170.18,Southpaw,31,,162.56,125.0,175.26,Orthodox,27,,3.19,0.5,,,4.6,0.5,,0.8,0.8,0.41,,,0.0,0.0,,1.0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,135.0,-155.0,,,,,,ufc_master,,,
4a640d7e5bdc,,2022-10-29,"Las Vegas, Nevada, USA",,Phil Hawes,Roman Dolidze,Roman Dolidze,KO/TKO,1.0,4:09,Middleweight,False,MALE,3,182.88,185.0,195.58,Orthodox,33,,187.96,185.0,193.04,Orthodox,34,,5.33,0.59,,,2.11,0.34,,0.2,3.13,0.42,,,1.26,0.4,,1.1,5,2,0,1,0,3,0,2,4,1,0,2,0,2,0,2,-180.0,155.0,,,,,,ufc_master,,,
ccddd9b77e15,,2022-10-29,"Las Vegas, Nevada, USA",,Joseph Holmes,JunYong Park,JunYong Park,SUB,2.0,3:04,Middleweight,False,MALE,3,193.04,185.0,203.2,Orthodox,27,,177.8,185.0,185.42,Orthodox,31,,2.88,0.53,,,1.49,0.4,,0.8,4.53,0.5,,,1.83,0.5,,1.1,2,1,0,1,0,0,2,0,4,2,0,1,0,0,0,4,170.0,-200.0,,,,,,ufc_master,,,
5d51a9321b20,,2022-10-29,"Las Vegas, Nevada, USA",,Chase Hooper,Steve Garcia,Steve Garcia,KO/TKO,1.0,1:32,Featherweight,False,MALE,3,185.42,155.0,187.96,Southpaw,23,,182.88,145.0,190.5,Southpaw,30,,5.08,0.52,,,1.45,0.24,,2.3,5.0,0.56,,,1.27,0.4,,0.6,4,2,0,1,0,2,1,1,2,2,0,0,1,2,0,0,-320.0,265.0,,,,,,ufc_master,,,
2b45f4ffe1af,,2022-11-05,"Las Vegas, Nevada, USA",,Marina Rodriguez,Amanda Lemos,Amanda Lemos,KO/TKO,3.0,0:54,Women's Strawweight,False,FEMALE,5,167.64,115.0,165.1,Orthodox,35,,162.56,115.0,165.1,Southpaw,35,,4.82,0.47,,,0.23,0.42,,0.2,3.16,0.54,,,0.9,0.63,,0.8,7,1,2,4,0,2,0,5,6,2,0,1,0,2,2,2,-245.0,205.0,,,,,,ufc_master,,,
c58442a52420,,2022-11-05,"Las Vegas, Nevada, USA",,Neil Magny,Daniel Rodriguez,Neil Magny,SUB,3.0,3:33,Welterweight,False,MALE,3,190.5,170.0,203.2,Orthodox,35,,185.42,170.0,187.96,Southpaw,35,,3.44,0.46,,,2.15,0.4,,0.2,7.42,0.49,,,0.55,0.5,,0.1,19,8,0,0,1,5,1,13,8,1,0,4,0,2,1,5,-115.0,-105.0,,,,,,ufc_master,,,
58f039b0b4f1,,2022-11-05,"Las Vegas, Nevada, USA",,Tagir Ulanbekov,Nate Maness,Tagir Ulanbekov,SUB,1.0,2:11,Flyweight,False,MALE,3,170.18,125.0,177.8,Southpaw,31,,177.8,125.0,182.88,Orthodox,31,,3.22,0.45,,,3.71,0.46,,2.1,3.14,0.5,,,0.68,0.75,,0.7,2,1,0,0,1,0,0,2,3,1,0,0,1,1,1,1,-245.0,205.0,,,,,,ufc_master,,,
410f7d896008,,2022-11-05,"Las Vegas, Nevada, USA",,Grant Dawson,Mark Madsen,Grant Dawson,SUB,3.0,2:05,Lightweight,False,MALE,3,177.8,155.0,182.88,Switch,28,,172.72,155.0,182.88,Orthodox,38,,2.98,0.52,,,3.61,0.38,,1.3,3.56,0.49,,,2.86,0.66,,0.0,7,0,1,7,0,1,4,2,4,0,0,4,0,1,0,3,-200.0,170.0,,,,,,ufc_master,,,
